admin_area_1,admin_area_2,year,indicator_id,indicator_common_id,indicator_type,survey_value,source,source_detail,survey_type
Moldova,NATIONAL,2016,DM_POP_TOT,poptot,population_estimate,3237794,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Moldova,NATIONAL,2017,DM_POP_TOT,poptot,population_estimate,3193497,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Moldova,NATIONAL,2018,DM_POP_TOT,poptot,population_estimate,3153773,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Moldova,NATIONAL,2019,DM_POP_TOT,poptot,population_estimate,3112562,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Moldova,NATIONAL,2020,DM_POP_TOT,poptot,population_estimate,3069131,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Moldova,NATIONAL,2021,DM_POP_TOT,poptot,population_estimate,3023778,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Moldova,NATIONAL,2022,DM_POP_TOT,poptot,population_estimate,3039985,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Moldova,NATIONAL,2023,DM_POP_TOT,poptot,population_estimate,3067070,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Moldova,NATIONAL,2010,DM_POP_U5,popu5,population_estimate,220192,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Moldova,NATIONAL,2011,DM_POP_U5,popu5,population_estimate,217417,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Moldova,NATIONAL,2012,DM_POP_U5,popu5,population_estimate,216507,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Moldova,NATIONAL,2013,DM_POP_U5,popu5,population_estimate,218013,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Moldova,NATIONAL,2014,DM_POP_U5,popu5,population_estimate,222003,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Moldova,NATIONAL,2015,DM_POP_U5,popu5,population_estimate,226814,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Moldova,NATIONAL,2016,DM_POP_U5,popu5,population_estimate,230273,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Moldova,NATIONAL,2017,DM_POP_U5,popu5,population_estimate,230128,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Moldova,NATIONAL,2018,DM_POP_U5,popu5,population_estimate,225649,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Moldova,NATIONAL,2019,DM_POP_U5,popu5,population_estimate,217131,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Moldova,NATIONAL,2020,DM_POP_U5,popu5,population_estimate,205780,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Moldova,NATIONAL,2021,DM_POP_U5,popu5,population_estimate,193548,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Moldova,NATIONAL,2022,DM_POP_U5,popu5,population_estimate,185337,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Moldova,NATIONAL,2023,DM_POP_U5,popu5,population_estimate,178813,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Senegal,NATIONAL,2010,DM_POP_TOT,poptot,population_estimate,12635413,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Senegal,NATIONAL,2011,DM_POP_TOT,poptot,population_estimate,12958897,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Senegal,NATIONAL,2012,DM_POP_TOT,poptot,population_estimate,13310495,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Senegal,NATIONAL,2013,DM_POP_TOT,poptot,population_estimate,13710849,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Senegal,NATIONAL,2014,DM_POP_TOT,poptot,population_estimate,14152102,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Senegal,NATIONAL,2015,DM_POP_TOT,poptot,population_estimate,14593331,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Senegal,NATIONAL,2016,DM_POP_TOT,poptot,population_estimate,15034521,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Senegal,NATIONAL,2017,DM_POP_TOT,poptot,population_estimate,15475002,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Senegal,NATIONAL,2018,DM_POP_TOT,poptot,population_estimate,15914498,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Senegal,NATIONAL,2019,DM_POP_TOT,poptot,population_estimate,16352922,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Senegal,NATIONAL,2020,DM_POP_TOT,poptot,population_estimate,16789219,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Senegal,NATIONAL,2021,DM_POP_TOT,poptot,population_estimate,17220867,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Senegal,NATIONAL,2022,DM_POP_TOT,poptot,population_estimate,17651103,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Senegal,NATIONAL,2023,DM_POP_TOT,poptot,population_estimate,18077573,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Senegal,NATIONAL,2010,DM_POP_U5,popu5,population_estimate,2076115,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Senegal,NATIONAL,2011,DM_POP_U5,popu5,population_estimate,2130102,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Senegal,NATIONAL,2012,DM_POP_U5,popu5,population_estimate,2192960,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Senegal,NATIONAL,2013,DM_POP_U5,popu5,population_estimate,2255108,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Senegal,NATIONAL,2014,DM_POP_U5,popu5,population_estimate,2305673,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Senegal,NATIONAL,2015,DM_POP_U5,popu5,population_estimate,2342482,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Senegal,NATIONAL,2016,DM_POP_U5,popu5,population_estimate,2366255,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Senegal,NATIONAL,2017,DM_POP_U5,popu5,population_estimate,2379773,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Senegal,NATIONAL,2018,DM_POP_U5,popu5,population_estimate,2388452,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Senegal,NATIONAL,2019,DM_POP_U5,popu5,population_estimate,2396151,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Senegal,NATIONAL,2020,DM_POP_U5,popu5,population_estimate,2404180,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Senegal,NATIONAL,2021,DM_POP_U5,popu5,population_estimate,2412740,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Senegal,NATIONAL,2022,DM_POP_U5,popu5,population_estimate,2424217,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Senegal,NATIONAL,2023,DM_POP_U5,popu5,population_estimate,2451639,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
SierraLeone,NATIONAL,2010,DM_POP_TOT,poptot,population_estimate,6222714,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
SierraLeone,NATIONAL,2011,DM_POP_TOT,poptot,population_estimate,6387251,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
SierraLeone,NATIONAL,2012,DM_POP_TOT,poptot,population_estimate,6551080,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
SierraLeone,NATIONAL,2013,DM_POP_TOT,poptot,population_estimate,6714051,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
SierraLeone,NATIONAL,2014,DM_POP_TOT,poptot,population_estimate,6876385,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
SierraLeone,NATIONAL,2015,DM_POP_TOT,poptot,population_estimate,7037655,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
SierraLeone,NATIONAL,2016,DM_POP_TOT,poptot,population_estimate,7205328,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
SierraLeone,NATIONAL,2017,DM_POP_TOT,poptot,population_estimate,7379299,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
SierraLeone,NATIONAL,2018,DM_POP_TOT,poptot,population_estimate,7554563,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
SierraLeone,NATIONAL,2019,DM_POP_TOT,poptot,population_estimate,7731991,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
SierraLeone,NATIONAL,2020,DM_POP_TOT,poptot,population_estimate,7912558,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
SierraLeone,NATIONAL,2021,DM_POP_TOT,poptot,population_estimate,8094602,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
SierraLeone,NATIONAL,2022,DM_POP_TOT,poptot,population_estimate,8276807,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
SierraLeone,NATIONAL,2023,DM_POP_TOT,poptot,population_estimate,8460512,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
SierraLeone,NATIONAL,2010,DM_POP_U5,popu5,population_estimate,1021489,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
SierraLeone,NATIONAL,2011,DM_POP_U5,popu5,population_estimate,1039499,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
SierraLeone,NATIONAL,2012,DM_POP_U5,popu5,population_estimate,1055657,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
SierraLeone,NATIONAL,2013,DM_POP_U5,popu5,population_estimate,1068580,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
SierraLeone,NATIONAL,2014,DM_POP_U5,popu5,population_estimate,1077470,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
SierraLeone,NATIONAL,2015,DM_POP_U5,popu5,population_estimate,1083394,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
SierraLeone,NATIONAL,2016,DM_POP_U5,popu5,population_estimate,1088912,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
SierraLeone,NATIONAL,2017,DM_POP_U5,popu5,population_estimate,1095511,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
SierraLeone,NATIONAL,2018,DM_POP_U5,popu5,population_estimate,1103969,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
SierraLeone,NATIONAL,2019,DM_POP_U5,popu5,population_estimate,1115078,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
SierraLeone,NATIONAL,2020,DM_POP_U5,popu5,population_estimate,1128363,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
SierraLeone,NATIONAL,2021,DM_POP_U5,popu5,population_estimate,1141864,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
SierraLeone,NATIONAL,2022,DM_POP_U5,popu5,population_estimate,1153474,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
SierraLeone,NATIONAL,2023,DM_POP_U5,popu5,population_estimate,1163735,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Somalia,NATIONAL,2010,DM_POP_TOT,poptot,population_estimate,12261756,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Somalia,NATIONAL,2011,DM_POP_TOT,poptot,population_estimate,12348830,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Somalia,NATIONAL,2012,DM_POP_TOT,poptot,population_estimate,12461160,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Somalia,NATIONAL,2013,DM_POP_TOT,poptot,population_estimate,12869594,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Somalia,NATIONAL,2014,DM_POP_TOT,poptot,population_estimate,13339491,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Somalia,NATIONAL,2015,DM_POP_TOT,poptot,population_estimate,13806963,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Somalia,NATIONAL,2016,DM_POP_TOT,poptot,population_estimate,14348740,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Somalia,NATIONAL,2017,DM_POP_TOT,poptot,population_estimate,14916629,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Somalia,NATIONAL,2018,DM_POP_TOT,poptot,population_estimate,15452487,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Somalia,NATIONAL,2019,DM_POP_TOT,poptot,population_estimate,16030971,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Somalia,NATIONAL,2020,DM_POP_TOT,poptot,population_estimate,16651191,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Somalia,NATIONAL,2021,DM_POP_TOT,poptot,population_estimate,17271431,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Somalia,NATIONAL,2022,DM_POP_TOT,poptot,population_estimate,17801897,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Somalia,NATIONAL,2023,DM_POP_TOT,poptot,population_estimate,18358615,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Somalia,NATIONAL,2010,DM_POP_U5,popu5,population_estimate,2407522,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Somalia,NATIONAL,2011,DM_POP_U5,popu5,population_estimate,2363521,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Somalia,NATIONAL,2012,DM_POP_U5,popu5,population_estimate,2329566,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Somalia,NATIONAL,2013,DM_POP_U5,popu5,population_estimate,2407702,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Somalia,NATIONAL,2014,DM_POP_U5,popu5,population_estimate,2515729,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Somalia,NATIONAL,2015,DM_POP_U5,popu5,population_estimate,2638635,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Somalia,NATIONAL,2016,DM_POP_U5,popu5,population_estimate,2781099,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Somalia,NATIONAL,2017,DM_POP_U5,popu5,population_estimate,2897256,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Somalia,NATIONAL,2018,DM_POP_U5,popu5,population_estimate,2978112,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Somalia,NATIONAL,2019,DM_POP_U5,popu5,population_estimate,3068983,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Somalia,NATIONAL,2020,DM_POP_U5,popu5,population_estimate,3168927,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Somalia,NATIONAL,2021,DM_POP_U5,popu5,population_estimate,3269901,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Somalia,NATIONAL,2022,DM_POP_U5,popu5,population_estimate,3342170,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Somalia,NATIONAL,2023,DM_POP_U5,popu5,population_estimate,3411706,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Tajikistan,NATIONAL,2010,DM_POP_TOT,poptot,population_estimate,7652141,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Tajikistan,NATIONAL,2011,DM_POP_TOT,poptot,population_estimate,7824785,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Tajikistan,NATIONAL,2012,DM_POP_TOT,poptot,population_estimate,8014084,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Tajikistan,NATIONAL,2013,DM_POP_TOT,poptot,population_estimate,8216724,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Tajikistan,NATIONAL,2014,DM_POP_TOT,poptot,population_estimate,8425552,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Tajikistan,NATIONAL,2015,DM_POP_TOT,poptot,population_estimate,8643840,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Tajikistan,NATIONAL,2016,DM_POP_TOT,poptot,population_estimate,8865631,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Tajikistan,NATIONAL,2017,DM_POP_TOT,poptot,population_estimate,9085946,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Tajikistan,NATIONAL,2018,DM_POP_TOT,poptot,population_estimate,9307333,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Tajikistan,NATIONAL,2019,DM_POP_TOT,poptot,population_estimate,9529966,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Tajikistan,NATIONAL,2020,DM_POP_TOT,poptot,population_estimate,9749310,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Tajikistan,NATIONAL,2021,DM_POP_TOT,poptot,population_estimate,9966908,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Tajikistan,NATIONAL,2022,DM_POP_TOT,poptot,population_estimate,10182222,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Tajikistan,NATIONAL,2023,DM_POP_TOT,poptot,population_estimate,10389799,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Tajikistan,NATIONAL,2010,DM_POP_U5,popu5,population_estimate,1051361,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Tajikistan,NATIONAL,2011,DM_POP_U5,popu5,population_estimate,1095579,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Tajikistan,NATIONAL,2012,DM_POP_U5,popu5,population_estimate,1137029,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Tajikistan,NATIONAL,2013,DM_POP_U5,popu5,population_estimate,1172038,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Tajikistan,NATIONAL,2014,DM_POP_U5,popu5,population_estimate,1204777,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Tajikistan,NATIONAL,2015,DM_POP_U5,popu5,population_estimate,1236644,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Tajikistan,NATIONAL,2016,DM_POP_U5,popu5,population_estimate,1267630,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Tajikistan,NATIONAL,2017,DM_POP_U5,popu5,population_estimate,1296569,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Tajikistan,NATIONAL,2018,DM_POP_U5,popu5,population_estimate,1319672,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Tajikistan,NATIONAL,2019,DM_POP_U5,popu5,population_estimate,1329814,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Tajikistan,NATIONAL,2020,DM_POP_U5,popu5,population_estimate,1325689,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Tajikistan,NATIONAL,2021,DM_POP_U5,popu5,population_estimate,1323639,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Tajikistan,NATIONAL,2022,DM_POP_U5,popu5,population_estimate,1329868,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Tajikistan,NATIONAL,2023,DM_POP_U5,popu5,population_estimate,1333568,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Uganda,NATIONAL,2010,DM_POP_TOT,poptot,population_estimate,32390802,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Uganda,NATIONAL,2011,DM_POP_TOT,poptot,population_estimate,33354543,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Uganda,NATIONAL,2012,DM_POP_TOT,poptot,population_estimate,34337438,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Uganda,NATIONAL,2013,DM_POP_TOT,poptot,population_estimate,35337042,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Uganda,NATIONAL,2014,DM_POP_TOT,poptot,population_estimate,36395539,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Uganda,NATIONAL,2015,DM_POP_TOT,poptot,population_estimate,37531446,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Uganda,NATIONAL,2016,DM_POP_TOT,poptot,population_estimate,38799152,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Uganda,NATIONAL,2017,DM_POP_TOT,poptot,population_estimate,40177388,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Uganda,NATIONAL,2018,DM_POP_TOT,poptot,population_estimate,41565831,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Uganda,NATIONAL,2019,DM_POP_TOT,poptot,population_estimate,42999637,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Uganda,NATIONAL,2020,DM_POP_TOT,poptot,population_estimate,44457152,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Uganda,NATIONAL,2021,DM_POP_TOT,poptot,population_estimate,45910930,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Uganda,NATIONAL,2022,DM_POP_TOT,poptot,population_estimate,47312719,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Uganda,NATIONAL,2023,DM_POP_TOT,poptot,population_estimate,48656601,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Uganda,NATIONAL,2010,DM_POP_U5,popu5,population_estimate,6160099,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Uganda,NATIONAL,2011,DM_POP_U5,popu5,population_estimate,6286975,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Uganda,NATIONAL,2012,DM_POP_U5,popu5,population_estimate,6410101,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Uganda,NATIONAL,2013,DM_POP_U5,popu5,population_estimate,6526802,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Uganda,NATIONAL,2014,DM_POP_U5,popu5,population_estimate,6635164,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Uganda,NATIONAL,2015,DM_POP_U5,popu5,population_estimate,6735822,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Uganda,NATIONAL,2016,DM_POP_U5,popu5,population_estimate,6839230,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Uganda,NATIONAL,2017,DM_POP_U5,popu5,population_estimate,6957555,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Uganda,NATIONAL,2018,DM_POP_U5,popu5,population_estimate,7096845,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Uganda,NATIONAL,2019,DM_POP_U5,popu5,population_estimate,7257132,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Uganda,NATIONAL,2020,DM_POP_U5,popu5,population_estimate,7431131,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Uganda,NATIONAL,2021,DM_POP_U5,popu5,population_estimate,7613002,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Uganda,NATIONAL,2022,DM_POP_U5,popu5,population_estimate,7786402,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Uganda,NATIONAL,2023,DM_POP_U5,popu5,population_estimate,7938350,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Zambia,NATIONAL,2010,DM_POP_TOT,poptot,population_estimate,13965594,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
